full_text,tweet_english,Subjectivity,Polarity,Analysis
perintah prabowogibran klaim bentuk superholding bumn danantara program makan gizi gratis strategi besar kuat ekonomi tingkat sejahtera rakyat klaim justru tuai kritik ekonom juga dewan pakar prabowogibran,prabowogibran order claims the form of superholding bumn and between free nutrition eating programs a great strategy strong economic prosperity level people claim to actually harvest economist criticism as well as prabowogibran expert council,0.5166666666666667,0.3666666666666667,Positif
danantara bawa harap baru manajemen aset bumn cipta sistem ekonomi lebih modern efisien kompetitif tingkat global,and between bring hope new asset management create a more modern economic system competitive efficiency at the global level,0.2909090909090909,0.20727272727272728,Positif
danantara perusahaanperusahaan bumn kelola lebih baik lalu skema joint venture tingkat efektivitas akuntabilitas,and between bumn companies better managed then the joint venture scheme level of accountability effectiveness,0.5,0.5,Positif
konsolidasi aset bumn lalu danantara buka peluang baru kelola ekonomi lebih profesional orientasi jangka panjang,consolidation of assets last spring and between new opportunities to manage the economy more professionally long-term orientation,0.28030303030303033,0.18409090909090908,Positif
paling jadi in bumn terus masukin dah danantara cocok jadi badut kau,most so in bumn continue to enter already and between fit to be your clown,0.45,0.45,Positif
mohon maaf pak hanya batas pandang orang awam masyarakat biasa saat saja nilai korupsi besar panjang sejarah bawah tri bumn lakamu bagaimana depan danantara,sorry sir just limit the view of ordinary people when the value of corruption is big long history under your lakamu tri bumn how is the front and between,0.5,-0.2,Negatif
pinjam istilah bp sby benar lebih baik ambil semua tabung di bank bumn daripada jumlah jadi nol sudah jadi saham danantara alias dana nta bawa sengsara,borrow the term bp sby it's really better to take all the funds in the bank bumn than the amount so zero is already a stock and between aka funds nta bring miserable,0.75,-0.25,Negatif
jangan salah alas danantara kelola bumn moncer,don't get me wrong the base and between managing bumn moncer,0.95,-0.65,Negatif
masuk angin nih media kalau ikn lanjut sdh pasti pakai dana danantara rakyat monitor pak bang kalau bumn mau investasi kok bentuk konsorsium kok mesti gabung danantara pakai suntik pakai dana efisiensi,"come to the wind, the media, if you want to continue, you must use funds and between the people, monitor, Mr. Bang, if you want to invest in the form of a consortium, you must join and between injections, use efficiency funds",0.0,0.0,Positif
danantara pasti anggar investasi hasil dividen bumn maju negara,and between the sure fencing investment results of the country's advanced bumn dividend,0.7444444444444445,0.45,Positif
bentuk danantara kurang kualitas operasional layan perban aman simpan masyarakat bank bank bumn tetap operasi sesuai regulasi laku junjung tinggi prinsip kehatihatian tata kelola usaha baik,"the form and between the lack of operational quality of secure bandage services and public savings banks, bumn banks continue to operate in accordance with the regulation of behavior upholding the principle of prudence good business governance",0.4222222222222222,0.3666666666666667,Positif
danantara pasti anggar invetasi hasil dividen bumn maju negara,and between certainly fencing the investment of bumn dividend yields for the country,0.5714285714285714,0.21428571428571427,Positif
baca alas danantara kelola bumn moncer,read the mat and between manage bumn moncer,0.0,0.0,Positif
pak herankuatir ketua awas danantara awas bumn aja gagal lgi viral korupsi jamaah pertamina jajar direksi nya angkat tri bumn bagaimana bisa ngawasi danantara apa masih trust cc,"mr. HERANKARI, Chairman of Beware and Intermediate Beware of Bumn, it fails because of the viral corruption of the congregation, Pertamina, the Board of Directors has appointed tri bumn, how can you supervise and between what is still trust, CC",0.3,-0.5,Negatif
trus kalo mo invest harus tau minimal produk si usaha performa bursa rekam jejak usaha ngerti finance lbh advanced baca lapor uang produk danantara adalah bumn yang mana performa kata prof ferry busuk,trus if mo invest must know at least the product of the business performance exchange business track record understand finance LBH advanced read product money report and intermediate is bumn where the performance of the word prof ferry is rotten,0.5,0.05000000000000002,Positif
bentuk danantara langkah strategis tingkat kerja efisiensi bumn cepat tumbuh ekonomi nasional,form and between strategic measures of working rate efficiency bumn fast growing national economy,0.6,0.2,Positif
tuntas pak menteri bumn nya malah mau dilolosin skema danantara kagak pidana bahkan periksa kpk hrs izin dpr dpr nyaa asai gerombol kan percuma,"completed, Mr. Minister Bumn. Instead, he wants to pass the scheme and between it is not criminal, even check KPK Hrs. Permit DPR DPR Nyaa Asai Horde, right?",0.3952380952380952,0.22857142857142856,Positif
prof mungkin benartapi cash nya dari perintah aset bumn bawah danantara,prof may benartapi its cash from the lower and intermediate bumn asset orders,0.0,0.0,Positif
danantara indonesia potensi akselerasi tumbuh ekonomi lalu efisiensi bumn investasi daya saing global masa depan sejahtera,and between Indonesia the potential for acceleration of economic growth and the efficiency of the investment column of global competitiveness of a prosperous future,0.33125,0.05,Positif
sritex ambil alih perintah jadi bumn pake dana ada danantara,sritex take over the order so bumn use funds there danantara,0.0,0.0,Positif
jangan salah alas danantara kelola bumn moncer,don't get me wrong the base and between managing bumn moncer,0.95,-0.65,Negatif
kagum lah akhir cara danantara scenario rugi temasek caplok bumn,amazed is the end of the way and between the loss scenario of the caplok bumn theme,0.0,0.0,Positif
nonton jelas prof feri latuhihin soal danantara bgs banget kulitin semua knp super holding danantara bukan super purpose vehicle buat kelola uang besar dan dampak bumn masuk danantara justru bikin saham jeblok,watch clearly prof ferry trainuhihin about and between BGS really skinin all KNP super holding and between is not a super purpose vehicle to manage big money and the impact of bumn coming in and between actually makes stocks jeblok,0.3527777777777778,0.07777777777777778,Positif
danantara indonesia inisiatif presiden prabowo bentuk super holding global aset us900 miliar investasi awal us20 miliar tingkat efisiensi bumn cepat tumbuh ekonomi,danantara indonesia prabowo presidential initiative form global super holding assets us900 billion initial investment us20 billion efficiency rate bumn fast growing economy,0.31666666666666665,0.13333333333333333,Positif
bapak yth terima kasih jelas wajar sekali publik tanya danantara sebut cinta thdp bumn sebab lain kelola bumn rusak bumn lama masih beri kuasa danantara dalam 10 tahun akhir bumn,"sir, thank you very much, it is very natural for the public to ask and between mentioning love, TDP, bumn, because other management of old bumn is broken, bumn still gives power and between in the last 10 years of bumn",0.31833333333333336,0.02928571428571428,Positif
wajar rakyat percaya danantara bumn sudah sejak lama masih rugi badan usaha lain harus danantara badan usaha sekarang di ragu transparansi nya,it is natural for the people to believe and between bumn has long been a loss for other business entities must and between business entities is now in doubt about its transparency,0.39166666666666666,-0.024999999999999998,Negatif
transformasi ekonomi indonesia mulai danantara bawa gebrak baru efisiensi bumn kelola aset negara siap tumbuh ekonomi lebih pesat,"the transformation of the Indonesian economy began and between bring new breakthroughs in the efficiency of bumn, manage state assets ready to grow more rapidly",0.48484848484848486,0.2787878787878788,Positif
danantara strategi cerdas perintah kelola aset negara lebih baik tingkat efisiensi bumn dorong tumbuh ekonomi lanjut indonesia siap lang lebih jauh,and among the smart strategies for managing state assets better the efficiency level of bumn encourage further economic growth in Indonesia is ready to go further,0.47380952380952374,0.18571428571428572,Positif
bumn lebih efisien ekonomi makin stabil danantara hadir optimal aset negara cepat tumbuh ekonomi nasional langkah besar tuju indonesia maju,bumn more efficient the more stable the economy and between present optimal state assets fast growing national economy big step forward Indonesia,0.34,0.24,Positif
danantara kelola aset negara lebih strategis bumn lebih optimal ekonomi indonesia tumbuh lebih cepat langkah cerdas masa depan,and between managing state assets more strategically the more optimal bumn the Indonesian economy grows faster the smart move of the future,0.4419642857142857,0.30357142857142855,Positif
bumn energi gantung modal asing ada danantara,bumn energy hanging foreign capital exists and between,0.125,-0.125,Negatif
danantara konsolidasi semua kuat ekonomi yang di kelola bumn,and between the consolidation of all strong economies managed by bumn,0.7333333333333333,0.4333333333333333,Positif
tanya mesti uu jabat danantara bukan jabat selenggara negara konsekuensi ada rugi tdk tuntut saham bagi 2 saham a 1 buat bumn saham b 99 danantara siapa bisa jamin saham tidak jual,the question must be uu office and between not the office of state administration as a consequence there is a loss not to claim shares for 2 shares a 1 for bumn shares b 99 and between who can guarantee the shares not to sell,0.0,0.0,Positif
malu2 semua bumn asai orang2 gerinda udah ada nama orang profesional bahkan danantara asai orang2 gerinda bubar indonesia,embarrassed all bumn asai people grinders already have professional names even and between the asai people grinders disperse indonesia,0.1,0.1,Positif
